Subject,Item,Key,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9
3,going_to_water,6.0,2.0,6.0,2.0,4.0,5.0,3.0,1.0,3.0,6.0,8.0
3,gathering_juice,6.0,8.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0
3,gathering_pear,4.0,4.0,4.0,4.0,6.0,4.0,3.0,5.0,7.0,4.0,6.0
3,gathering_deer,2.0,2.0,3.0,2.0,8.0,2.0,7.0,2.0,5.0,2.0,1.0
3,gathering_rabbit,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,8.0,1.0,2.0
3,gathering_apple,3.0,5.0,7.0,5.0,1.0,3.0,5.0,4.0,3.0,3.0,6.0
3,gathering_peach,5.0,3.0,2.0,3.0,4.0,5.0,8.0,3.0,2.0,5.0,6.0
3,gathering_beer,8.0,6.0,5.0,6.0,5.0,8.0,2.0,8.0,4.0,8.0,6.0
3,gathering_water,7.0,7.0,6.0,7.0,2.0,7.0,1.0,6.0,1.0,7.0,3.0
3,boiling_juice,6.0,8.0,6.0,8.0,2.0,6.0,7.0,8.0,7.0,6.0,7.5
3,boiling_pear,3.0,3.0,5.0,4.0,1.0,3.0,8.0,5.0,1.0,2.0,4.0
3,boiling_deer,1.0,3.0,8.0,1.5,8.0,3.0,1.0,1.0,8.0,5.0,1.0
3,boiling_rabbit,5.0,3.0,7.0,1.5,3.0,3.0,3.0,2.0,5.0,4.0,2.0
3,boiling_apple,3.0,3.0,2.0,3.0,5.0,3.0,6.0,3.0,2.0,1.0,4.0
3,boiling_peach,3.0,3.0,1.0,5.0,7.0,3.0,2.0,4.0,3.0,3.0,4.0
3,boiling_beer,8.0,6.0,3.0,6.0,4.0,8.0,4.0,6.0,6.0,8.0,7.5
3,boiling_water,7.0,7.0,4.0,7.0,6.0,7.0,5.0,7.0,4.0,7.0,6.0
3,pouring_juice,6.0,8.0,4.0,8.0,7.0,6.0,5.0,7.0,6.0,6.0,7.5
3,pouring_pear,3.0,3.0,7.0,3.0,8.0,3.0,4.0,4.0,1.0,2.0,4.0
3,pouring_deer,1.0,1.5,5.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,1.0
3,pouring_rabbit,5.0,1.5,3.0,3.0,5.0,1.0,2.0,1.0,4.0,4.0,2.0
3,pouring_apple,2.0,4.0,1.0,3.0,4.0,4.0,8.0,3.0,2.0,1.0,4.0
3,pouring_peach,4.0,5.0,6.0,3.0,1.0,5.0,1.0,5.0,8.0,3.0,4.0
3,pouring_beer,8.0,6.0,8.0,6.0,2.0,8.0,6.0,6.0,3.0,8.0,7.5
3,pouring_water,7.0,7.0,2.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0
3,drinking_juice,6.0,8.0,8.0,8.0,5.0,4.0,1.0,6.0,8.0,6.0,7.5
3,drinking_pear,3.0,3.0,5.0,3.0,4.0,7.0,5.0,3.0,6.0,2.0,4.0
3,drinking_deer,1.0,1.5,1.0,5.0,2.0,2.0,4.0,5.0,3.0,5.0,1.0
3,drinking_rabbit,5.0,1.5,4.0,1.0,7.0,1.0,8.0,1.0,4.0,4.0,2.0
3,drinking_apple,2.0,4.0,2.0,2.0,8.0,8.0,3.0,2.0,7.0,1.0,4.0
3,drinking_peach,4.0,5.0,7.0,4.0,6.0,6.0,6.0,4.0,1.0,3.0,4.0
3,drinking_beer,8.0,6.0,3.0,6.0,3.0,5.0,2.0,8.0,2.0,8.0,7.5
3,drinking_water,7.0,7.0,6.0,7.0,1.0,3.0,7.0,7.0,5.0,7.0,6.0
3,washing_juice,1.5,1.0,1.0,1.0,7.0,1.0,8.0,1.0,5.0,1.0,1.5
3,washing_pear,7.0,8.0,6.0,7.0,1.0,7.0,7.0,7.0,8.0,7.0,7.0
3,washing_deer,5.0,5.0,8.0,5.0,2.0,5.0,3.0,5.0,6.0,5.0,4.0
3,washing_rabbit,4.0,3.0,3.0,4.0,8.0,3.0,1.0,4.0,7.0,4.0,5.0
3,washing_apple,6.0,6.0,2.0,8.0,3.0,6.0,4.0,6.0,4.0,6.0,7.0
3,washing_peach,8.0,7.0,7.0,6.0,5.0,8.0,2.0,8.0,3.0,8.0,7.0
3,washing_beer,1.5,4.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,1.5
3,washing_water,3.0,2.0,5.0,2.0,6.0,2.0,6.0,2.0,1.0,2.0,3.0
3,peeling_juice,1.0,2.5,3.0,2.5,5.0,2.0,1.0,4.0,1.0,1.0,1.5
3,peeling_pear,7.0,7.0,5.0,7.0,6.0,8.0,3.0,7.0,5.0,7.0,7.0
3,peeling_deer,4.0,5.0,7.0,5.0,2.0,5.0,2.0,5.0,3.0,5.0,5.0
3,peeling_rabbit,5.0,2.5,8.0,2.5,4.0,4.0,5.0,1.0,4.0,4.0,4.0
3,peeling_apple,6.0,8.0,4.0,8.0,1.0,6.0,8.0,6.0,7.0,6.0,7.0
3,peeling_peach,8.0,6.0,6.0,6.0,3.0,7.0,6.0,8.0,8.0,8.0,7.0
3,peeling_beer,2.0,2.5,2.0,2.5,7.0,2.0,7.0,2.0,2.0,3.0,1.5
3,peeling_water,3.0,2.5,1.0,2.5,8.0,2.0,4.0,3.0,6.0,2.0,3.0
3,eating_juice,1.0,1.0,4.0,2.0,5.0,3.0,5.0,1.0,2.0,1.0,1.5
3,eating_pear,6.0,7.0,5.0,7.0,4.0,6.0,8.0,7.0,3.0,6.0,7.0
3,eating_deer,8.0,8.0,1.0,5.0,7.0,8.0,4.0,5.0,4.0,8.0,5.0
3,eating_rabbit,4.0,4.0,2.0,4.0,8.0,4.0,6.0,4.0,7.0,4.0,4.0
3,eating_apple,5.0,6.0,8.0,8.0,2.0,5.0,3.0,6.0,8.0,5.0,7.0
3,eating_peach,7.0,5.0,3.0,6.0,6.0,7.0,7.0,8.0,1.0,7.0,7.0
3,eating_beer,2.0,3.0,7.0,2.0,3.0,1.0,1.0,3.0,6.0,3.0,1.5
3,eating_water,3.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,3.0
3,chasing_juice,1.0,4.0,6.0,3.0,3.0,3.0,7.0,2.0,6.0,1.0,1.5
3,chasing_pear,5.0,2.0,8.0,6.0,5.0,6.0,3.0,6.0,2.0,5.0,5.0
3,chasing_deer,8.0,8.0,1.0,8.0,8.0,8.0,1.0,8.0,7.0,8.0,8.0
3,chasing_rabbit,7.0,7.0,5.0,7.0,1.0,7.0,8.0,7.0,8.0,7.0,7.0
3,chasing_apple,6.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0
3,chasing_peach,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0
3,chasing_beer,2.0,6.0,7.0,1.0,6.0,1.0,4.0,2.0,1.0,3.0,1.5
3,chasing_water,3.0,5.0,3.0,2.0,7.0,2.0,6.0,2.0,3.0,2.0,3.0
3,shooting_juice,1.0,2.0,8.0,5.0,1.0,3.0,6.0,3.0,6.0,1.0,1.5
3,shooting_pear,5.0,6.0,7.0,2.0,2.0,6.0,8.0,6.0,5.0,5.0,5.0
3,shooting_deer,8.0,8.0,2.0,8.0,8.0,8.0,1.0,8.0,3.0,8.0,8.0
3,shooting_rabbit,7.0,7.0,1.0,7.0,7.0,7.0,3.0,7.0,1.0,7.0,7.0
3,shooting_apple,4.0,5.0,4.0,1.0,6.0,4.0,2.0,4.0,2.0,4.0,5.0
3,shooting_peach,6.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,6.0,5.0
3,shooting_beer,2.0,2.0,6.0,6.0,5.0,1.0,7.0,1.0,8.0,3.0,1.5
3,shooting_water,3.0,2.0,5.0,4.0,4.0,2.0,5.0,2.0,7.0,2.0,3.0
3,butchering_juice,1.0,2.0,5.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,1.5
3,butchering_pear,5.0,4.0,1.0,5.0,1.0,4.0,4.0,5.0,2.0,5.0,5.0
3,butchering_deer,8.0,7.0,4.0,8.0,5.0,6.0,7.0,8.0,5.0,8.0,7.0
3,butchering_rabbit,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0
3,butchering_apple,4.0,5.0,7.0,4.0,8.0,5.0,1.0,4.0,8.0,4.0,5.0
3,butchering_peach,6.0,6.0,2.0,6.0,2.0,7.0,6.0,6.0,7.0,6.0,5.0
3,butchering_beer,2.0,2.0,6.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,1.5
3,butchering_water,3.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0
3,cooking_juice,1.0,1.0,8.0,1.0,5.0,1.0,6.0,1.0,6.0,1.0,1.5
3,cooking_pear,5.0,5.0,5.0,6.0,8.0,6.0,4.0,5.0,2.0,5.0,5.0
3,cooking_deer,8.0,8.0,3.0,8.0,4.0,8.0,1.0,8.0,3.0,8.0,8.0
3,cooking_rabbit,7.0,7.0,6.0,4.0,1.0,4.0,5.0,7.0,5.0,7.0,7.0
3,cooking_apple,4.0,4.0,1.0,5.0,3.0,5.0,8.0,4.0,7.0,4.0,5.0
3,cooking_peach,6.0,6.0,7.0,7.0,7.0,7.0,2.0,6.0,8.0,6.0,5.0
3,cooking_beer,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.5
3,cooking_water,3.0,2.0,2.0,2.0,6.0,2.0,7.0,2.0,4.0,2.0,3.0
3,trapping_juice,1.0,4.0,4.0,3.0,7.0,4.0,5.0,2.0,6.0,1.0,1.5
3,trapping_pear,5.0,4.0,8.0,6.0,2.0,4.0,1.0,6.0,8.0,5.0,5.0
3,trapping_deer,7.0,4.0,1.0,7.0,1.0,4.0,6.0,7.0,7.0,7.0,7.0
3,trapping_rabbit,8.0,8.0,2.0,8.0,3.0,8.0,4.0,8.0,4.0,8.0,8.0
3,trapping_apple,4.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,2.0,4.0,5.0
3,trapping_peach,6.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,6.0,5.0
3,trapping_beer,2.0,4.0,3.0,1.0,8.0,4.0,3.0,2.0,3.0,3.0,1.5
3,trapping_water,3.0,4.0,6.0,2.0,6.0,4.0,8.0,2.0,1.0,2.0,3.0
3,waiting_juice,1.0,3.5,5.0,3.5,3.0,3.0,2.0,3.0,7.0,1.0,1.5
3,waiting_pear,5.0,3.5,2.0,3.5,6.0,6.0,8.0,6.0,6.0,5.0,5.0
3,waiting_deer,7.0,7.0,8.0,7.0,1.0,7.0,5.0,7.0,2.0,7.0,7.0
3,waiting_rabbit,8.0,8.0,1.0,8.0,8.0,8.0,4.0,8.0,1.0,8.0,8.0
3,waiting_apple,4.0,3.5,4.0,3.5,2.0,4.0,3.0,4.0,3.0,4.0,5.0
3,waiting_peach,6.0,3.5,3.0,3.5,7.0,5.0,7.0,5.0,8.0,6.0,5.0
3,waiting_beer,2.0,3.5,6.0,3.5,5.0,1.0,6.0,1.0,4.0,3.0,1.5
3,waiting_water,3.0,3.5,7.0,3.5,4.0,2.0,1.0,2.0,5.0,2.0,3.0
3,catching_juice,1.0,2.0,8.0,3.5,4.0,3.0,6.0,4.0,7.0,1.0,1.5
3,catching_pear,5.0,6.0,7.0,3.5,6.0,6.0,3.0,5.0,5.0,5.0,5.0
3,catching_deer,7.0,7.0,6.0,7.0,1.0,7.0,8.0,7.0,3.0,7.0,7.0
3,catching_rabbit,8.0,8.0,5.0,8.0,5.0,8.0,4.0,8.0,2.0,8.0,8.0
3,catching_apple,4.0,5.0,1.0,3.5,8.0,4.0,7.0,1.0,1.0,4.0,5.0
3,catching_peach,6.0,4.0,4.0,3.5,7.0,5.0,1.0,6.0,6.0,6.0,5.0
3,catching_beer,2.0,2.0,2.0,3.5,3.0,1.0,2.0,2.0,8.0,3.0,1.5
3,catching_water,3.0,2.0,3.0,3.5,2.0,2.0,5.0,3.0,4.0,2.0,3.0
3,stabbing_juice,1.0,2.0,1.0,3.5,4.0,3.0,4.0,2.0,5.0,1.0,1.5
3,stabbing_pear,5.0,6.0,2.0,3.5,6.0,6.0,1.0,6.0,3.0,5.0,5.0
3,stabbing_deer,8.0,8.0,4.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,8.0
3,stabbing_rabbit,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,2.0,7.0,7.0
3,stabbing_apple,4.0,5.0,6.0,3.5,7.0,4.0,5.0,4.0,4.0,4.0,5.0
3,stabbing_peach,6.0,4.0,8.0,3.5,5.0,5.0,8.0,5.0,1.0,6.0,5.0
3,stabbing_beer,2.0,2.0,3.0,3.5,2.0,1.0,2.0,2.0,7.0,3.0,1.5
3,stabbing_water,3.0,2.0,5.0,3.5,3.0,2.0,3.0,2.0,8.0,2.0,3.0
4,going_to_beer,8.0,1.0,3.0,1.0,7.0,5.0,1.0,1.0,4.0,8.0,3.5
4,going_to_deer,5.0,4.0,2.0,7.0,5.0,7.0,2.0,7.0,7.0,5.0,1.0
4,going_to_rabbit,1.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,5.0,1.0,2.0
4,going_to_peach,6.0,2.0,8.0,4.0,1.0,2.0,4.0,5.0,2.0,6.0,3.5
4,going_to_water,7.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,7.0,6.0
4,going_to_pear,2.0,7.0,6.0,6.0,4.0,3.0,5.0,6.0,3.0,2.0,8.0
4,going_to_apple,3.0,5.0,5.0,5.0,6.0,1.0,6.0,4.0,8.0,3.0,6.0
4,going_to_juice,4.0,6.0,4.0,3.0,2.0,6.0,8.0,3.0,6.0,4.0,6.0
4,gathering_beer,8.0,6.0,2.0,5.0,5.0,8.0,4.0,6.0,5.0,8.0,3.5
4,gathering_deer,2.0,1.0,7.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0
4,gathering_rabbit,1.0,2.0,1.0,1.0,6.0,1.0,7.0,2.0,7.0,1.0,2.0
4,gathering_peach,6.0,3.0,8.0,3.0,1.0,5.0,6.0,5.0,2.0,6.0,3.5
4,gathering_water,7.0,7.0,6.0,6.0,7.0,7.0,1.0,7.0,4.0,7.0,6.0
4,gathering_pear,3.0,5.0,5.0,7.0,8.0,3.0,5.0,4.0,6.0,3.0,8.0
4,gathering_apple,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,6.0
4,gathering_juice,5.0,8.0,4.0,8.0,4.0,6.0,8.0,8.0,8.0,5.0,6.0
4,boiling_beer,8.0,6.0,8.0,6.0,3.0,8.0,2.0,8.0,7.0,8.0,6.0
4,boiling_deer,1.0,3.0,4.0,2.0,6.0,3.0,4.0,1.0,5.0,5.0,1.0
4,boiling_rabbit,5.0,3.0,3.0,1.0,5.0,3.0,7.0,2.0,1.0,1.0,2.0
4,boiling_peach,2.5,3.0,2.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,3.5
4,boiling_water,7.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,7.5
4,boiling_pear,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,5.0
4,boiling_apple,2.5,3.0,5.0,4.0,8.0,3.0,6.0,4.0,3.0,3.0,3.5
4,boiling_juice,6.0,8.0,7.0,8.0,1.0,6.0,1.0,7.0,4.0,6.0,7.5
4,pouring_beer,8.0,6.0,6.0,6.0,4.0,8.0,4.0,8.0,7.0,8.0,6.0
4,pouring_deer,1.0,3.0,5.0,5.0,5.0,1.0,7.0,2.0,6.0,5.0,1.0
4,pouring_rabbit,5.0,3.0,4.0,2.5,7.0,2.0,8.0,1.0,4.0,1.0,2.0
4,pouring_peach,3.0,3.0,2.0,2.5,2.0,5.0,6.0,5.0,8.0,4.0,3.5
4,pouring_water,7.0,7.0,3.0,7.0,1.0,7.0,3.0,7.0,2.0,7.0,7.5
4,pouring_pear,4.0,3.0,7.0,2.5,8.0,3.0,2.0,3.0,1.0,2.0,5.0
4,pouring_apple,2.0,3.0,1.0,2.5,3.0,4.0,5.0,4.0,3.0,3.0,3.5
4,pouring_juice,6.0,8.0,8.0,8.0,6.0,6.0,1.0,6.0,5.0,6.0,7.5
4,drinking_beer,8.0,6.0,1.0,6.0,1.0,3.0,3.5,8.0,7.0,8.0,6.0
4,drinking_deer,1.0,1.0,8.0,5.0,6.0,2.0,6.0,5.0,8.0,5.0,1.0
4,drinking_rabbit,5.0,2.0,5.0,4.0,5.0,1.0,7.0,4.0,5.0,1.0,2.0
4,drinking_peach,3.0,4.0,3.0,2.0,8.0,6.0,1.0,3.0,2.0,4.0,3.5
4,drinking_water,7.0,7.0,7.0,7.0,4.0,4.0,8.0,7.0,6.0,7.0,7.5
4,drinking_pear,4.0,3.0,6.0,2.0,2.0,7.0,2.0,1.0,1.0,2.0,5.0
4,drinking_apple,2.0,5.0,4.0,2.0,7.0,8.0,5.0,2.0,3.0,3.0,3.5
4,drinking_juice,6.0,8.0,2.0,8.0,3.0,5.0,3.5,6.0,4.0,6.0,7.5
4,chasing_beer,2.5,3.5,3.0,2.0,8.0,2.0,7.0,2.0,2.0,3.0,2.0
4,chasing_deer,8.0,8.0,2.0,8.0,7.0,8.0,2.0,8.0,1.0,8.0,8.0
4,chasing_rabbit,7.0,7.0,4.0,7.0,1.0,7.0,1.0,7.0,3.0,7.0,7.0
4,chasing_peach,4.0,3.5,8.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,5.5
4,chasing_water,1.0,3.5,7.0,1.0,4.0,1.0,5.0,1.0,4.0,2.0,2.0
4,chasing_pear,6.0,3.5,6.0,5.0,2.0,5.0,6.0,5.0,8.0,4.0,4.0
4,chasing_apple,5.0,3.5,5.0,4.0,3.0,4.0,8.0,4.0,7.0,5.0,5.5
4,chasing_juice,2.5,3.5,1.0,3.0,5.0,3.0,3.0,3.0,6.0,1.0,2.0
4,trapping_beer,3.0,4.0,5.0,3.0,4.0,4.0,8.0,3.0,6.0,3.0,2.0
4,trapping_deer,4.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,3.0,7.0,7.0
4,trapping_rabbit,8.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,2.0,8.0,8.0
4,trapping_peach,5.0,4.0,6.0,7.0,7.0,4.0,7.0,7.0,4.0,6.0,5.5
4,trapping_water,2.0,4.0,2.0,2.0,6.0,4.0,5.0,2.0,5.0,2.0,2.0
4,trapping_pear,7.0,4.0,8.0,6.0,8.0,4.0,2.0,6.0,1.0,4.0,4.0
4,trapping_apple,6.0,4.0,7.0,5.0,5.0,4.0,6.0,5.0,7.0,5.0,5.5
4,trapping_juice,1.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,8.0,1.0,2.0
4,waiting_beer,3.0,4.0,7.0,3.5,6.0,2.0,1.0,3.0,1.0,3.0,2.0
4,waiting_deer,4.0,4.0,4.0,7.0,8.0,2.0,8.0,1.0,8.0,7.0,7.0
4,waiting_rabbit,8.0,8.0,8.0,8.0,1.0,8.0,2.0,8.0,4.0,8.0,8.0
4,waiting_peach,6.0,4.0,2.0,3.5,4.0,7.0,3.0,7.0,5.0,6.0,5.5
4,waiting_water,2.0,4.0,5.0,3.5,5.0,2.0,5.0,2.0,2.0,2.0,2.0
4,waiting_pear,7.0,4.0,1.0,3.5,7.0,6.0,7.0,5.0,6.0,4.0,4.0
4,waiting_apple,5.0,4.0,3.0,3.5,2.0,5.0,4.0,6.0,7.0,5.0,5.5
4,waiting_juice,1.0,4.0,6.0,3.5,3.0,4.0,6.0,4.0,3.0,1.0,2.0
4,catching_beer,3.0,3.5,6.0,5.0,6.0,1.5,8.0,4.0,6.0,3.0,2.0
4,catching_deer,4.0,7.0,4.0,7.0,5.0,7.0,7.0,7.0,2.0,7.0,7.0
4,catching_rabbit,8.0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,8.0
4,catching_peach,6.0,3.5,1.0,6.0,8.0,6.0,4.0,6.0,4.0,6.0,5.5
4,catching_water,2.0,3.5,7.0,4.0,2.0,1.5,6.0,2.0,8.0,2.0,2.0
4,catching_pear,7.0,3.5,2.0,2.0,7.0,5.0,3.0,3.0,3.0,4.0,4.0
4,catching_apple,5.0,3.5,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.5
4,catching_juice,1.0,3.5,5.0,1.0,3.0,3.0,2.0,1.0,7.0,1.0,2.0
4,butchering_beer,3.0,2.0,1.0,3.0,7.0,2.0,2.0,3.0,6.0,3.0,1.0
4,butchering_deer,8.0,7.0,5.0,7.0,2.0,7.0,3.0,7.0,2.0,8.0,7.0
4,butchering_rabbit,7.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,1.0,7.0,8.0
4,butchering_peach,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.5
4,butchering_water,2.0,2.0,3.0,2.0,3.0,2.0,7.0,2.0,7.0,2.0,2.5
4,butchering_pear,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
4,butchering_apple,4.0,6.0,2.0,5.0,8.0,5.0,4.0,5.0,5.0,5.0,5.5
4,butchering_juice,1.0,2.0,6.0,1.0,5.0,2.0,1.0,1.0,8.0,1.0,2.5
4,washing_beer,3.0,3.0,2.0,3.0,6.0,3.0,6.0,3.0,3.0,3.0,1.0
4,washing_deer,5.0,5.0,8.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0
4,washing_rabbit,4.0,4.0,5.0,4.0,3.0,4.0,8.0,4.0,2.0,4.0,5.0
4,washing_peach,8.0,8.0,1.0,6.0,5.0,8.0,4.0,8.0,7.0,8.0,7.0
4,washing_water,2.0,2.0,3.0,2.0,7.0,2.0,3.0,2.0,5.0,2.0,2.5
4,washing_pear,6.0,6.0,4.0,8.0,1.0,6.0,1.0,6.0,1.0,6.0,6.0
4,washing_apple,7.0,7.0,7.0,7.0,2.0,7.0,2.0,7.0,8.0,7.0,8.0
4,washing_juice,1.0,1.0,6.0,1.0,8.0,1.0,7.0,1.0,4.0,1.0,2.5
4,cooking_beer,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0
4,cooking_deer,8.0,8.0,6.0,8.0,5.0,8.0,8.0,8.0,7.0,8.0,8.0
4,cooking_rabbit,7.0,7.0,8.0,4.0,2.0,7.0,3.0,7.0,8.0,7.0,7.0
4,cooking_peach,5.0,6.0,5.0,7.0,1.0,6.0,4.0,6.0,6.0,6.0,5.5
4,cooking_water,2.0,2.0,7.0,2.0,6.0,2.0,6.0,2.0,3.0,2.0,2.5
4,cooking_pear,6.0,4.0,3.0,5.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0
4,cooking_apple,4.0,5.0,1.0,6.0,4.0,5.0,1.0,5.0,2.0,5.0,5.5
4,cooking_juice,1.0,1.0,2.0,1.0,8.0,1.0,7.0,1.0,1.0,1.0,2.5
4,eating_beer,3.0,3.0,2.0,2.0,7.0,2.0,2.0,2.0,8.0,3.0,1.0
4,eating_deer,8.0,8.0,3.0,5.0,4.0,8.0,8.0,5.0,1.0,8.0,5.0
4,eating_rabbit,4.0,4.0,7.0,4.0,6.0,4.0,1.0,4.0,5.0,4.0,4.0
4,eating_peach,7.0,5.0,1.0,6.0,5.0,7.0,4.0,8.0,2.0,7.0,7.0
4,eating_water,2.0,2.0,6.0,2.0,8.0,1.0,3.0,3.0,6.0,2.0,2.5
4,eating_pear,5.0,7.0,5.0,8.0,1.0,6.0,5.0,7.0,7.0,5.0,6.0
4,eating_apple,6.0,6.0,8.0,7.0,3.0,5.0,6.0,6.0,3.0,6.0,8.0
4,eating_juice,1.0,1.0,4.0,2.0,2.0,3.0,7.0,1.0,4.0,1.0,2.5
4,shooting_beer,3.0,3.5,7.0,5.0,5.0,1.5,3.0,2.0,3.0,3.0,1.0
4,shooting_deer,8.0,8.0,8.0,8.0,4.0,8.0,1.0,8.0,2.0,8.0,8.0
4,shooting_rabbit,7.0,7.0,5.0,7.0,1.0,7.0,2.0,7.0,7.0,7.0,7.0
4,shooting_peach,6.0,3.5,4.0,6.0,8.0,6.0,5.0,6.0,1.0,6.0,5.5
4,shooting_water,2.0,3.5,1.0,4.0,3.0,1.5,4.0,1.0,5.0,2.0,2.5
4,shooting_pear,4.0,3.5,6.0,2.0,6.0,5.0,7.0,4.0,6.0,4.0,4.0
4,shooting_apple,5.0,3.5,3.0,3.0,7.0,4.0,8.0,5.0,4.0,5.0,5.5
4,shooting_juice,1.0,3.5,2.0,1.0,2.0,3.0,6.0,3.0,8.0,1.0,2.5
4,stabbing_beer,3.0,6.0,4.0,2.0,1.0,5.0,4.0,2.0,2.0,3.0,2.0
4,stabbing_deer,8.0,7.0,3.0,8.0,8.0,7.0,7.0,8.0,5.0,8.0,8.0
4,stabbing_rabbit,7.0,8.0,1.0,7.0,4.0,8.0,6.0,7.0,1.0,7.0,7.0
4,stabbing_peach,6.0,4.0,5.0,6.0,6.0,6.0,2.0,6.0,8.0,6.0,5.5
4,stabbing_water,2.0,5.0,2.0,1.0,3.0,4.0,5.0,1.0,6.0,2.0,2.0
4,stabbing_pear,4.0,1.0,7.0,5.0,5.0,3.0,1.0,5.0,7.0,4.0,4.0
4,stabbing_apple,5.0,2.0,8.0,4.0,7.0,1.0,3.0,4.0,3.0,5.0,5.5
4,stabbing_juice,1.0,3.0,6.0,3.0,2.0,2.0,8.0,3.0,4.0,1.0,2.0
4,peeling_beer,3.0,2.5,8.0,2.5,4.0,2.0,2.0,3.0,7.0,4.0,1.0
4,peeling_deer,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
4,peeling_rabbit,5.0,2.5,4.0,2.5,6.0,4.0,3.0,1.0,6.0,3.0,4.0
4,peeling_peach,8.0,6.0,7.0,6.0,2.0,7.0,6.0,7.0,2.0,8.0,7.0
4,peeling_water,2.0,2.5,3.0,2.5,7.0,2.0,8.0,2.0,5.0,2.0,2.5
4,peeling_pear,6.0,8.0,1.0,8.0,1.0,8.0,7.0,8.0,8.0,6.0,6.0
4,peeling_apple,7.0,7.0,6.0,7.0,3.0,6.0,4.0,6.0,3.0,7.0,8.0
4,peeling_juice,1.0,2.5,5.0,2.5,8.0,2.0,1.0,4.0,1.0,1.0,2.5
5,going_to_beer,5.5,2.0,8.0,2.0,1.0,6.0,6.0,6.0,3.0,5.5,6.5
5,going_to_pear,2.0,4.0,2.0,4.0,3.0,1.0,8.0,1.5,4.0,2.0,3.5
5,going_to_deer,8.0,8.0,1.0,8.0,4.0,8.0,5.0,8.0,8.0,8.0,8.0
5,going_to_rabbit,7.0,7.0,4.0,7.0,8.0,7.0,1.0,7.0,1.0,7.0,1.0
5,going_to_water,5.5,1.0,6.0,2.0,7.0,5.0,3.0,5.0,2.0,5.5,6.5
5,going_to_apple,1.0,6.0,3.0,5.0,2.0,2.0,7.0,1.5,7.0,1.0,3.5
5,going_to_peach,3.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,5.0,3.0,3.5
5,going_to_juice,4.0,3.0,7.0,2.0,6.0,4.0,2.0,4.0,6.0,4.0,3.5
5,gathering_beer,7.5,7.0,5.0,7.0,2.0,7.0,8.0,8.0,7.0,7.5,7.5
5,gathering_pear,4.0,5.0,1.0,4.0,6.0,5.0,2.0,3.0,4.0,4.0,4.5
5,gathering_deer,2.0,2.0,8.0,2.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0
5,gathering_rabbit,1.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0
5,gathering_water,7.5,6.0,3.0,6.0,8.0,6.0,7.0,7.0,8.0,7.5,7.5
5,gathering_apple,3.0,4.0,7.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,4.5
